,xkm,ykm,xm,ym,Longitude,Latitude,mean_pred,var_pred,sigma_pred
12146,-79.6225441243,-226.7230975814,-79622.5441242859,-226723.0975814426,-120.8839799357,35.9731956133,-666.2,1667.2,40.8
22342,-80.8841945771,-220.4932217311,-80884.1945770618,-220493.2217311339,-120.898641672,36.0291567493,-456.7,1294.3,36.0
1524,-72.6046134807,-233.0318326197,-72604.6134807201,-233031.83261973,-120.8054748464,35.9169787296,-698.4,1110.1,33.3
13016,-71.4218161812,-226.3288016415,-71421.8161812427,-226328.8016415497,-120.7929754799,35.9773970399,-573.1,2298.4,47.9
11394,-78.8340125913,-227.1173935213,-78834.012591301,-227117.3935213356,-120.8751856468,35.9697127918,-618.9,1004.1,31.7
3361,-71.0275504148,-231.6123672361,-71027.5504147503,-231612.3672361154,-120.7881106403,35.9298736613,-664.8,2417.1,49.2
8068,-80.4899288106,-228.8522956569,-80489.9288105694,-228852.2956568646,-120.8933864455,35.9539595858,-900.7,2333.2,48.3
1181,-73.3931450137,-233.3472693716,-73393.145013705,-233347.2693716444,-120.8141923277,35.9140790661,-697.8,946.9,30.8
22413,-80.332222504,-220.4143625432,-80332.2225039724,-220414.3625431553,-120.8925177488,36.029913384,-408.7,1335.2,36.5
20367,-75.9164459193,-222.2281238667,-75916.4459192568,-222228.1238666629,-120.8432804295,36.0139537803,-324.8,746.2,27.3
5116,-71.9737882543,-230.5083386044,-71973.7882543322,-230508.3386044151,-120.7987126531,35.9397389351,-584.7,1068.6,32.7
6160,-79.8591035842,-229.8774651006,-79859.1035841814,-229877.4651005864,-120.8862787345,35.9447862421,-847.3,910.5,30.2
5307,-78.8340125913,-230.3506202285,-78834.012591301,-230350.6202284579,-120.8748544403,35.9406134683,-698.6,912.9,30.2
17906,-80.5687819639,-223.7264484383,-80568.7819638678,-223726.4484382562,-120.8947985562,36.0000853091,-677.8,1173.6,34.3
9253,-81.120754037,-228.221422153,-81120.7540369573,-228221.4221530359,-120.9004542835,35.9595837727,-947.6,5229.9,72.3
16342,-76.7049774522,-224.593899506,-76704.9774522417,-224593.8995060207,-120.8518028778,35.9925986709,-448.9,946.3,30.8
6599,-79.8591035842,-229.6408875367,-79859.1035841814,-229640.8875366506,-120.8863032783,35.9469154698,-829.8,863.6,29.4
7268,-73.5508513203,-229.3254507847,-73550.851320302,-229325.4507847362,-120.8163259168,35.9502642607,-542.6,979.0,31.3
16155,-79.6225441243,-224.672758694,-79622.5441242859,-224672.7586939992,-120.8841922204,35.9916485415,-599.6,862.0,29.4
20625,-81.3573134969,-221.9915463027,-81357.3134968528,-221991.5463027272,-120.9037391365,36.0156317656,-624.0,2253.0,47.5
12613,-78.9917188979,-226.4865200175,-78991.718897898,-226486.5200175068,-120.8770011275,35.9753775357,-607.0,1046.7,32.4
21846,-77.2569495253,-221.045236047,-77256.9495253312,-221045.2360469841,-120.858288894,36.0244912524,-354.3,870.9,29.5
10766,-80.4899288106,-227.4328302732,-80489.9288105694,-227432.83027325,-120.8935349275,35.9667348375,-802.7,3603.2,60.0
19310,-75.1279143863,-222.9378565585,-75127.9143862719,-222937.8565584702,-120.834452484,36.0076290946,-325.7,789.0,28.1
12825,-74.4182360066,-226.4076608295,-74418.2360065854,-226407.6608295283,-120.8262345699,35.9764570105,-605.0,2263.4,47.6
22459,-81.5150198034,-220.3355033552,-81515.0198034498,-220335.5033551767,-120.9056665964,36.0305221418,-484.3,1071.9,32.7
7088,-76.0741522259,-229.4043099727,-76074.1522258538,-229404.3099727148,-120.8443222691,35.949355618,-507.0,817.0,28.6
6203,-76.4684179923,-229.8774651006,-76468.4179923462,-229877.4651005864,-120.8486508584,35.9450654667,-495.7,1095.7,33.1
8274,-75.9164459193,-228.7734364689,-75916.4459192568,-228773.436468886,-120.8426342595,35.9550461895,-565.0,580.8,24.1
18842,-81.7515792633,-223.1744341224,-81751.5792633452,-223174.434122406,-120.9079926426,36.0049521303,-673.8,1997.7,44.7
2752,-75.2856206929,-232.006663176,-75285.6206928688,-232006.6631760084,-120.8353166035,35.9259967649,-618.2,1731.5,41.6
11271,-76.5472711456,-227.1962527093,-76547.2711456447,-227196.2527093142,-120.8497926339,35.9691902886,-664.2,1200.6,34.6
13,-73.0777324005,-235.0033123192,-73077.7324005111,-235003.3123191948,-120.8105363881,35.8991983547,-944.9,906.0,30.1
8024,-72.2103477142,-228.9311548448,-72210.3477142276,-228931.1548448432,-120.8014856501,35.9539159257,-564.4,1624.6,40.3
3158,-78.0454810583,-231.6912264241,-78045.4810583161,-231691.226424094,-120.8659683778,35.9286129046,-875.9,865.6,29.4
13709,-77.5723621385,-225.9345057017,-77572.3621385251,-225934.5057016568,-120.861299349,35.9804627612,-549.6,844.4,29.1
6158,-80.0168098908,-229.8774651006,-80016.8098907784,-229877.4651005864,-120.8880288616,35.9447729601,-880.6,928.7,30.5
4894,-78.755159438,-230.5871977924,-78755.1594380025,-230587.1977923936,-120.8739552225,35.9384907759,-721.5,912.6,30.2
4442,-72.6046134807,-230.9026345443,-72604.6134807201,-230902.634544308,-120.8056755735,35.9361421378,-580.7,1008.4,31.8
21746,-78.1243342116,-221.124095235,-78124.3342116146,-221124.0952349626,-120.8679165805,36.0237104721,-368.5,723.3,26.9
21057,-79.9379567375,-221.6761095508,-79937.9567374799,-221676.1095508128,-120.8880062845,36.0185913269,-525.3,914.3,30.2
21326,-81.9092855699,-221.4395319869,-81909.2855699422,-221439.531986877,-120.9099290666,36.0205522355,-594.6,2367.5,48.7
18347,-78.6763062847,-223.4898708743,-78676.306284704,-223489.8708743204,-120.8738061019,36.0023733368,-482.6,847.2,29.1
6857,-71.106403568,-229.5620283487,-71106.4035680487,-229562.028348672,-120.7891749081,35.9483213043,-562.8,1656.7,40.7
22027,-82.7766702562,-220.808658483,-82776.6702562256,-220808.6584830483,-120.9196322076,36.0261545905,-589.9,1167.0,34.2
4891,-78.9917188979,-230.5871977924,-78991.718897898,-230587.1977923936,-120.8765802012,35.9384711198,-758.5,915.6,30.3
20410,-81.1996071903,-222.1492646787,-81199.6071902558,-222149.2646786844,-120.9019707307,36.0142258544,-632.9,2031.1,45.1
18680,-73.7085576269,-223.3321524984,-73708.557626899,-223332.1524983632,-120.8186505374,36.00419185,-337.6,3457.2,58.8
5645,-74.5759423132,-230.1929018525,-74575.9423131824,-230192.9018525007,-120.8276185776,35.9423770569,-502.4,1620.2,40.3
9009,-76.7838306055,-228.379140529,-76783.8306055402,-228379.1405289931,-120.8523006185,35.958525111,-567.7,611.1,24.7
6985,-72.6046134807,-229.4831691607,-72604.6134807201,-229483.1691606934,-120.8058094472,35.9489176255,-552.7,1179.6,34.3
3267,-78.4397468248,-231.6123672361,-78439.7468248086,-231612.3672361154,-120.8703508152,35.9292901611,-906.2,844.4,29.1
18976,-81.3573134969,-223.0955749344,-81357.3134968528,-223095.5749344274,-120.903622253,36.0056957495,-680.3,1857.2,43.1
18330,-80.0168098908,-223.4898708743,-80016.8098907784,-223489.8708743204,-120.888693331,36.0022611951,-631.0,999.9,31.6
8997,-77.7300684451,-228.379140529,-77730.0684451221,-228379.1405289931,-120.8628032834,35.9584480789,-544.3,740.1,27.2
12262,-70.4755783417,-226.7230975814,-70475.5783416608,-226723.0975814426,-120.7824340311,35.9739191119,-601.5,2630.7,51.3
19117,-80.332222504,-223.0167157464,-80332.2225039724,-223016.7157464488,-120.8922456557,36.0064928459,-647.5,1010.1,31.8
16882,-81.120754037,-224.2784627541,-81120.7540369573,-224278.4627541063,-120.9008701497,35.9950702169,-714.8,932.8,30.5
19191,-74.4970891599,-223.0167157464,-74497.0891598839,-223016.7157464488,-120.8274385647,36.0069691329,-321.8,1461.4,38.2
3486,-70.3178720351,-231.5335080481,-70317.8720350638,-231533.5080481368,-120.7802437177,35.9306362487,-646.7,3110.3,55.8
5576,-68.7408089691,-230.2717610405,-68740.808969094,-230271.7610404793,-120.7628581139,35.9421078252,-482.2,1069.8,32.7
14975,-75.6798864594,-225.3036321978,-75679.8864593613,-225303.632197828,-120.8403500642,35.986293454,-542.8,2102.0,45.8
2403,-77.8877747517,-232.2432407399,-77887.7747517191,-232243.2407399441,-120.8641627881,35.9236575913,-1000.0,798.5,28.3
20610,-82.5401107963,-221.9915463027,-82540.1107963302,-221991.5463027272,-120.9168771568,36.0155295551,-606.3,2256.0,47.5
3057,-77.0992432187,-231.7700856121,-77099.2432187342,-231770.0856120725,-120.8554618955,35.9279804707,-762.1,853.5,29.2
1941,-75.5221801528,-232.6375366798,-75522.1801527643,-232637.536679837,-120.8378793062,35.9202999351,-732.3,1877.6,43.3
1225,-76.3107116857,-233.2684101837,-76310.7116857492,-233268.4101836658,-120.846564695,35.9145588299,-968.0,1216.0,34.9
21430,-81.1996071903,-221.3606727989,-81199.6071902558,-221360.6727988984,-120.9020540725,36.021322982,-568.4,1854.4,43.1
5492,-75.3644738462,-230.2717610405,-75364.4738461673,-230271.7610404793,-120.8363612621,35.9416050285,-493.3,1324.4,36.4
11508,-81.8304324166,-227.0385343334,-81830.4324166437,-227038.534333357,-120.9084571657,35.970168843,-916.1,5494.7,74.1
18036,-81.4361666502,-223.6475892503,-81436.1666501513,-223647.5892502776,-120.9044395218,36.000720954,-699.5,1493.3,38.6
22188,-82.0669918765,-220.6509401071,-82066.9918765392,-220650.9401070911,-120.9117651617,36.0276356959,-548.1,1203.4,34.7
9737,-78.4397468248,-227.9848445891,-78439.7468248086,-227984.8445891002,-120.8707204624,35.961938375,-590.2,1137.2,33.7
11245,-78.5974531314,-227.1962527093,-78597.4531314055,-227196.2527093142,-120.8725515439,35.9690226822,-609.1,888.5,29.8
20705,-83.4074954826,-221.9126871147,-83407.4954826136,-221912.6871147486,-120.9265202431,36.0161633751,-579.0,1259.5,35.5
12201,-75.2856206929,-226.7230975814,-75285.6206928688,-226723.0975814426,-120.8358334091,35.9735496436,-682.7,2308.0,48.0
1047,-71.5795224878,-233.5049877476,-71579.5224878397,-233504.9877476016,-120.79405907,35.9127979937,-778.2,5603.7,74.9
3216,-73.471998167,-231.6912264241,-73471.9981670035,-231691.226424094,-120.8152250135,35.9289778715,-584.2,1850.3,43.0
4930,-75.9164459193,-230.5871977924,-75916.4459192568,-230587.1977923936,-120.8424553755,35.938722051,-507.3,1243.4,35.3
15331,-72.2103477142,-225.1459138219,-72210.3477142276,-225145.9138218708,-120.8018409707,35.9879833542,-492.9,2177.0,46.7
481,-76.6261242989,-234.0570020635,-76626.1242989432,-234057.0020634517,-120.8499851571,35.9074358347,-1181.4,993.3,31.5
5903,-77.0992432187,-230.0351834765,-77099.2432187342,-230035.1834765435,-120.8556356176,35.9435949443,-516.5,1118.1,33.4
17475,-80.6476351172,-223.9630260022,-80647.6351171663,-223963.026002192,-120.8956494284,35.997949446,-686.0,1098.0,33.1
22745,-78.5185999781,-219.7834890393,-78518.599978107,-219783.4890393266,-120.8724334464,36.0357429796,-277.4,912.3,30.2
3719,-70.7121378016,-231.3757896722,-70712.1378015563,-231375.7896721796,-120.7846327554,35.9320264735,-644.9,1981.9,44.5
20320,-79.6225441243,-222.2281238667,-79622.5441242859,-222228.1238666629,-120.8844454623,36.0136498603,-545.4,832.5,28.9
17296,-83.249789176,-224.0418851902,-83249.7891760166,-224041.8851901706,-120.9245378591,35.9970149136,-632.5,1244.3,35.3
14982,-75.1279143863,-225.3036321978,-75127.9143862719,-225303.632197828,-120.8342212794,35.9863373268,-532.1,2047.1,45.2
21184,-77.8089215984,-221.5972503628,-77808.9215984206,-221597.2503628342,-120.8643648,36.0194781232,-383.5,728.4,27.0
14521,-74.7336486198,-225.5402097618,-74733.6486197794,-225540.2097617638,-120.8298205795,35.9842392763,-540.6,2097.1,45.8
20975,-78.4397468248,-221.7549687388,-78439.7468248086,-221754.9687387914,-120.8713560245,36.0180067233,-416.4,750.1,27.4
7890,-71.106403568,-229.0100140328,-71106.4035680487,-229010.0140328218,-120.7892259068,35.9532895333,-558.6,2085.8,45.7
6607,-79.2282783578,-229.6408875367,-79228.2783577935,-229640.8875366506,-120.8793025702,35.946968337,-698.9,878.0,29.6
5674,-72.2892008675,-230.1929018525,-72289.2008675261,-230192.9018525007,-120.8022423252,35.9425539673,-564.1,1005.4,31.7
1398,-75.7587396127,-233.1106918077,-75758.7396126598,-233110.6918077086,-120.8404571394,35.9160225467,-847.9,1757.8,41.9
2028,-76.1530053792,-232.5586774919,-76153.0053791523,-232558.6774918585,-120.8448854115,35.9209593035,-798.0,1311.4,36.2
9601,-77.3358026786,-228.0637037771,-77335.8026786296,-228063.7037770788,-120.8584588782,35.9613192455,-571.6,574.4,24.0
33,-72.7623197873,-234.9244531312,-72762.3197873171,-234924.4531312162,-120.8070456265,35.8999323397,-927.0,1054.5,32.5
5473,-76.8626837588,-230.2717610405,-76862.6837588387,-230271.7610404793,-120.852986838,35.9414848914,-519.9,1267.3,35.6
11383,-79.7013972776,-227.1173935213,-79701.3972775844,-227117.3935213356,-120.8848144702,35.9696403311,-691.0,2128.1,46.1
15466,-73.7085576269,-225.0670546339,-73708.557626899,-225067.0546338922,-120.8184841932,35.9885778591,-444.4,876.1,29.6
6874,-69.765899962,-229.5620283487,-69765.8999619744,-229562.028348672,-120.7742979876,35.948420786,-515.7,1398.5,37.4
14404,-71.7372287944,-225.6190689497,-71737.2287944367,-225619.0689497424,-120.7965434519,35.9837608549,-545.0,1762.0,42.0
10977,-75.837592766,-227.3539710853,-75837.5927659583,-227353.9710852714,-120.841898979,35.9678278014,-697.0,1383.4,37.2
4839,-72.5257603274,-230.6660569804,-72525.7603274216,-230666.0569803722,-120.8048228865,35.9382774202,-572.1,884.9,29.7
8463,-72.7623197873,-228.6945772809,-72762.3197873171,-228694.5772809074,-120.8076342367,35.9560029999,-570.7,916.1,30.3
19983,-79.2282783578,-222.4647014306,-79228.2783577935,-222464.7014305987,-120.8800418268,36.0115537316,-519.3,776.5,27.9
14017,-77.7300684451,-225.7767873257,-77730.0684451221,-225776.7873256996,-120.8630662337,35.9818693134,-532.6,863.1,29.4
884,-72.4469071741,-233.6627061236,-72446.9071741231,-233662.7061235588,-120.8036660117,35.9113126871,-755.5,1957.9,44.2
2206,-77.4935089852,-232.4009591159,-77493.5089852266,-232400.9591159013,-120.859772792,35.9222703467,-975.3,837.4,28.9
14490,-77.178096372,-225.5402097618,-77178.0963720327,-225540.2097617638,-120.8569615576,35.9840435655,-526.7,852.3,29.2
3976,-69.5293405021,-231.2180712962,-69529.3405020789,-231218.0712962224,-120.7715230802,35.9335333515,-588.9,3413.8,58.4
6207,-76.1530053792,-229.8774651006,-76153.0053791523,-229877.4651005864,-120.845150577,35.9450908253,-492.8,1109.7,33.3
17894,-81.5150198034,-223.7264484383,-81515.0198034498,-223726.4484382562,-120.9053068581,36.0000044612,-701.7,1439.8,37.9
8035,-71.3429630279,-228.9311548448,-71342.9630279442,-228931.1548448432,-120.7918587217,35.9539815258,-561.5,2220.1,47.1
11100,-78.0454810583,-227.2751118973,-78045.4810583161,-227275.1118972928,-120.8664161546,35.968358508,-601.2,750.9,27.4
9650,-73.471998167,-228.0637037771,-73471.9981670035,-228063.7037770788,-120.8155712474,35.9616262601,-598.4,769.1,27.7
9979,-71.1852567213,-227.9059854011,-71185.2567213472,-227905.9854011216,-120.7902032053,35.963220037,-568.0,2525.4,50.3
7977,-75.9164459193,-228.9311548448,-75916.4459192568,-228931.1548448432,-120.8426187013,35.9536267052,-547.4,592.1,24.3
15165,-72.9988792472,-225.2247730098,-72998.8792472126,-225224.7730098494,-120.8105891024,35.9872132734,-452.8,1472.1,38.4
20553,-78.5185999781,-222.0704054907,-78518.599978107,-222070.4054907058,-120.8721996885,36.0151613364,-437.1,709.6,26.6
6587,-69.2139278889,-229.7197467246,-69213.9278888849,-229719.7467246292,-120.7681580035,35.9470416997,-487.7,1434.7,37.9
17683,-75.6798864594,-223.8841668142,-75679.8864593613,-223884.1668142134,-120.8404897905,35.9990685381,-389.3,1025.6,32.0
5595,-78.5185999781,-230.1929018525,-78518.599978107,-230192.9018525007,-120.8713704564,35.9420591025,-633.9,974.5,31.2
4913,-77.2569495253,-230.5871977924,-77256.9495253312,-230587.1977923936,-120.8573303269,35.9386138955,-569.8,1367.5,37.0
11846,-79.2282783578,-226.8808159574,-79228.2783577935,-226880.8159573998,-120.8795867526,35.9718091524,-638.5,1317.9,36.3
10853,-73.6297044736,-227.4328302732,-73629.7044736005,-227432.83027325,-120.8173821435,35.9672919544,-599.6,1114.2,33.4
5218,-74.8125017731,-230.4294794164,-74812.5017730779,-230429.4794164365,-120.8302207104,35.9402291967,-498.2,1688.0,41.1
9869,-79.8591035842,-227.9059854011,-79859.1035841814,-227905.9854011216,-120.8864833077,35.9625297274,-743.4,2815.2,53.1
7081,-76.6261242989,-229.4043099727,-76626.1242989432,-229404.3099727148,-120.8504481002,35.9493112151,-503.3,822.6,28.7
6655,-75.4433269995,-229.6408875367,-75443.3269994658,-229640.8875366506,-120.8372981225,35.9472767364,-508.0,926.0,30.4
6291,-69.5293405021,-229.8774651006,-69529.3405020789,-229877.4651005864,-120.7716441517,35.9455991466,-510.5,1338.3,36.6
20741,-80.5687819639,-221.9126871147,-80568.7819638678,-221912.6871147486,-120.894988706,36.0164088003,-592.5,1240.4,35.2
13118,-75.5221801528,-226.2499424536,-75522.1801527643,-226249.9424535712,-120.8385060525,35.9777892468,-649.5,2595.7,50.9
9676,-71.4218161812,-228.0637037771,-71421.8161812427,-228063.7037770788,-120.7928144087,35.9617827779,-566.4,2553.0,50.5
5637,-75.2067675396,-230.1929018525,-75206.7675395704,-230192.9018525007,-120.8346189024,35.9423272846,-494.6,1330.2,36.5
15743,-76.1530053792,-224.9093362579,-76153.0053791523,-224909.3362579351,-120.8456423535,35.9898042351,-491.9,1517.3,39.0
3315,-74.6547954665,-231.6123672361,-74654.7954664809,-231612.3672361154,-120.8283559881,35.9295953489,-554.7,2312.8,48.1
14667,-75.4433269995,-225.4613505738,-75443.3269994658,-225461.3505737852,-120.8377079692,35.9848928362,-559.6,2305.6,48.0
5736,-78.8340125913,-230.1140426645,-78834.012591301,-230114.0426645222,-120.8748786664,35.9427427035,-669.8,876.6,29.6
18947,-83.6440549425,-223.0955749344,-83644.0549425091,-223095.5749344274,-120.9290191092,36.0054968365,-544.4,847.3,29.1
7442,-71.4218161812,-229.2465915968,-71421.8161812427,-229246.5915967576,-120.792704625,35.9511366106,-562.5,2026.1,45.0
1300,-76.8626837588,-233.1895509957,-76862.6837588387,-233189.5509956872,-120.8526956216,35.9152240662,-1048.6,802.4,28.3
13259,-76.5472711456,-226.1710832656,-76547.2711456447,-226171.0832655925,-120.8498946538,35.978416828,-618.7,1555.2,39.4
3930,-73.1565855538,-231.2180712962,-73156.5855538096,-231218.0712962224,-120.8117704041,35.9332607511,-572.2,1526.4,39.1
21070,-78.9128657446,-221.6761095508,-78912.8657445995,-221676.1095508128,-120.8766195158,36.0186771849,-441.6,789.7,28.1
15260,-77.8089215984,-225.1459138219,-77808.9215984206,-225145.9138218708,-120.8640055559,35.9875406775,-478.5,726.8,27.0
3603,-70.3967251884,-231.4546488602,-70396.7251883623,-231454.6488601582,-120.781125838,35.9313401602,-643.2,2643.7,51.4
10711,-72.9200260939,-227.5116894612,-72920.0260939141,-227511.6894612286,-120.809496733,35.9666370175,-565.4,974.2,31.2
11229,-79.8591035842,-227.1962527093,-79859.1035841814,-227196.2527093142,-120.8865569772,35.9689173381,-711.8,2433.9,49.3
15155,-73.7874107802,-225.2247730098,-73787.4107801975,-225224.7730098494,-120.8193446261,35.9871522687,-458.7,981.8,31.3
4211,-70.6332846483,-231.0603529203,-70633.2846482578,-231060.3529202652,-120.7837867637,35.9348713614,-621.5,1236.7,35.2
14971,-75.9952990726,-225.3036321978,-75995.2990725553,-225303.632197828,-120.8438522238,35.9862682397,-541.1,1917.5,43.8
10200,-77.4935089852,-227.7482670252,-77493.5089852266,-227748.2670251644,-120.8602411561,35.9641453304,-593.6,588.2,24.3
19974,-79.9379567375,-222.4647014306,-79937.9567374799,-222464.7014305987,-120.8879242435,36.0114941786,-591.1,796.7,28.2
7345,-79.0705720512,-229.2465915968,-79070.5720511965,-229246.5915967576,-120.8775928971,35.9505301984,-651.9,1082.7,32.9
9074,-71.6583756411,-228.379140529,-71658.3756411382,-228379.1405289931,-120.7954108269,35.9589259732,-565.7,2373.3,48.7
